Orthogroup	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt
OG0010010	lcl|NT_033777.3_cds_NP_001262610.1_26181	lcl|NW_020825706.1_cds_XP_002019968.2_20308	lcl|NC_046679.1_cds_XP_001360076.2_6272	lcl|NC_045952.1_cds_XP_002031032.1_15730	lcl|NC_052523.2_cds_XP_016034541.1_17271	lcl|NC_048533.1_cds_XP_034660541.1_14767
OG0010011	lcl|NT_033777.3_cds_NP_650481.1_26183	lcl|NW_020825706.1_cds_XP_002019969.2_20309	lcl|NC_046679.1_cds_XP_033241850.1_6273	lcl|NC_045952.1_cds_XP_002031031.1_15729	lcl|NC_052523.2_cds_XP_002103284.1_17269	lcl|NC_048533.1_cds_XP_034660542.1_14768
OG0010022	lcl|NT_033777.3_cds_NP_650493.2_26215	lcl|NW_020825288.1_cds_XP_026848482.1_3734	lcl|NC_046679.1_cds_XP_033232826.1_4657	lcl|NC_045952.1_cds_XP_032578658.1_15704	lcl|NC_052523.2_cds_XP_016034532.1_17244	lcl|NC_048533.1_cds_XP_034660045.1_14293
OG0010030	lcl|NT_033777.3_cds_NP_732076.1_26229	lcl|NW_020825288.1_cds_XP_002017033.1_3362	lcl|NC_046679.1_cds_XP_001359260.2_4217	lcl|NC_045952.1_cds_XP_032576573.1_15689	lcl|NC_052523.2_cds_XP_016034523.1_17231	lcl|NC_048533.1_cds_XP_034664604.1_13958
OG0010033	lcl|NT_033777.3_cds_NP_650505.2_26232	lcl|NW_020825288.1_cds_XP_002017036.2_3367	lcl|NC_046679.1_cds_XP_001359248.3_4221	lcl|NC_045952.1_cds_XP_002031003.2_15684	lcl|NC_052523.2_cds_XP_016034515.1_17224	lcl|NC_048533.1_cds_XP_034660626.1_13962
OG0010035	lcl|NT_033777.3_cds_NP_650507.1_26236	lcl|NW_020825288.1_cds_XP_002017038.2_3369	lcl|NC_046679.1_cds_XP_001359264.4_4224	lcl|NC_045952.1_cds_XP_002031002.2_15683	lcl|NC_052523.2_cds_XP_039150676.1_17223	lcl|NC_048533.1_cds_XP_034660627.1_13964
OG0010054	lcl|NT_033777.3_cds_NP_650518.1_26297	lcl|NW_020825288.1_cds_XP_002019456.1_4360	lcl|NC_046679.1_cds_XP_001359719.3_5441	lcl|NC_045952.1_cds_XP_002030982.1_15634	lcl|NC_052523.2_cds_XP_002103234.1_17174	lcl|NC_048533.1_cds_XP_034663885.1_13215
OG0010055	lcl|NT_033777.3_cds_NP_001303466.1_26300	lcl|NW_020825288.1_cds_XP_002019455.1_4359	lcl|NC_046679.1_cds_XP_001359718.1_5440	lcl|NC_045952.1_cds_XP_002030981.2_15633	lcl|NC_052523.2_cds_XP_039151737.1_17172	lcl|NC_048533.1_cds_XP_034663886.1_13214
OG0010064	lcl|NT_033777.3_cds_NP_650523.1_26327	lcl|NW_020825288.1_cds_XP_002019445.1_4341	lcl|NC_046679.1_cds_XP_001359709.1_5406	lcl|NC_045952.1_cds_XP_032577589.1_15607	lcl|NC_052523.2_cds_XP_002103224.1_17137	lcl|NC_048533.1_cds_XP_034661832.1_13191
OG0010069	lcl|NT_033777.3_cds_NP_650527.2_26343	lcl|NW_020825288.1_cds_XP_002019440.1_4328	lcl|NC_046679.1_cds_XP_001359706.3_5393	lcl|NC_045952.1_cds_XP_032579063.1_15596	lcl|NC_052523.2_cds_XP_016034438.1_17122	lcl|NC_048533.1_cds_XP_034665971.1_13181
OG0010090	lcl|NT_033777.3_cds_NP_650538.1_26400	lcl|NW_020825288.1_cds_XP_002017309.1_3748	lcl|NC_046679.1_cds_XP_001359455.3_4674	lcl|NC_045952.1_cds_XP_032578018.1_15551	lcl|NC_052523.2_cds_XP_039150865.1_17059	lcl|NC_048533.1_cds_XP_034660017.1_14277
OG0010115	lcl|NT_033777.3_cds_NP_650563.2_26458	lcl|NW_020825288.1_cds_XP_002023845.1_896	lcl|NC_046679.1_cds_XP_001358008.1_1132	lcl|NC_045952.1_cds_XP_002041193.1_15493	lcl|NC_052523.2_cds_XP_002103158.1_16993	lcl|NC_048533.1_cds_XP_034665871.1_16673
OG0010155	lcl|NT_033777.3_cds_NP_650606.2_26585	lcl|NW_020825288.1_cds_XP_002023807.2_847	lcl|NC_046679.1_cds_XP_001357982.3_1075	lcl|NC_045952.1_cds_XP_002041118.1_15381	lcl|NC_052523.2_cds_XP_016034307.1_16877	lcl|NC_048533.1_cds_XP_034663803.1_16620
OG0010160	lcl|NT_033777.3_cds_NP_001262662.1_26593	lcl|NW_020825288.1_cds_XP_026840249.1_1560	lcl|NC_046679.1_cds_XP_033241807.1_1977	lcl|NC_045952.1_cds_XP_032577336.1_15375	lcl|NC_052523.2_cds_XP_016034304.1_16871	lcl|NC_048533.1_cds_XP_034660612.1_16961
OG0010177	lcl|NT_033777.3_cds_NP_996226.2_26644	lcl|NW_020825288.1_cds_XP_002013078.1_1523	lcl|NC_046679.1_cds_XP_033241542.1_1935	lcl|NC_045952.1_cds_XP_032577970.1_15332	lcl|NC_052523.2_cds_XP_039150721.1_16814	lcl|NC_048533.1_cds_XP_034662575.1_16923
OG0010185	lcl|NT_033777.3_cds_NP_001163637.1_26665	lcl|NW_020825288.1_cds_XP_002020062.1_655	lcl|NC_046679.1_cds_XP_002137054.2_843	lcl|NC_045952.1_cds_XP_032578786.1_15320	lcl|NC_052523.2_cds_XP_016034260.1_16802	lcl|NC_048533.1_cds_XP_034661640.1_16968
OG0010278	lcl|NT_033777.3_cds_NP_650734.2_26948	lcl|NW_020825288.1_cds_XP_002013846.1_2498	lcl|NC_046679.1_cds_XP_001358530.3_2431	lcl|NC_045952.1_cds_XP_032578958.1_15119	lcl|NC_052523.2_cds_XP_016034124.1_16610	lcl|NC_048533.1_cds_XP_034660352.1_15137
OG0010290	lcl|NT_033777.3_cds_NP_001014639.1_26967	lcl|NW_020825288.1_cds_XP_002013963.1_2650	lcl|NC_046679.1_cds_XP_002137331.1_2248	lcl|NC_045952.1_cds_XP_002038199.1_15104	lcl|NC_052523.2_cds_XP_002102917.1_16594	lcl|NC_048533.1_cds_XP_034660726.1_16586
OG0010291	lcl|NT_033777.3_cds_NP_001097830.1_26968	lcl|NW_020825288.1_cds_XP_002013964.1_2651	lcl|NC_046679.1_cds_XP_015037195.1_2247	lcl|NC_045952.1_cds_XP_002038198.1_15103	lcl|NC_052523.2_cds_XP_002102916.1_16593	lcl|NC_048533.1_cds_XP_034660728.1_16587
OG0010294	lcl|NT_033777.3_cds_NP_650748.2_26975	lcl|NW_020825288.1_cds_XP_026847411.1_2655	lcl|NC_046679.1_cds_XP_001358451.2_2244	lcl|NC_045952.1_cds_XP_002038196.1_15100	lcl|NC_052523.2_cds_XP_016034114.1_16590	lcl|NC_048533.1_cds_XP_034660856.1_16590
OG0010344	lcl|NT_033777.3_cds_NP_477264.1_27085	lcl|NW_020825706.1_cds_XP_026850370.1_20197	lcl|NC_046679.1_cds_XP_001360022.4_6111	lcl|NC_045952.1_cds_XP_002043326.1_15013	lcl|NC_052523.2_cds_XP_016034061.1_16495	lcl|NC_048533.1_cds_XP_034660997.1_13355
OG0010357	lcl|NT_033777.3_cds_NP_650813.2_27122	lcl|NW_020825706.1_cds_XP_026850351.1_20222	lcl|NC_046679.1_cds_XP_001360036.3_6153	lcl|NC_045952.1_cds_XP_002043304.1_14975	lcl|NC_052523.2_cds_XP_016034017.1_16455	lcl|NC_048533.1_cds_XP_034660529.1_13317
OG0010365	lcl|NT_033777.3_cds_NP_524406.1_27150	lcl|NW_020825706.1_cds_XP_026850374.1_20239	lcl|NC_046679.1_cds_XP_001360044.1_6173	lcl|NC_045952.1_cds_XP_002043291.1_14953	lcl|NC_052523.2_cds_XP_016033997.1_16430	lcl|NC_048533.1_cds_XP_034661950.1_13296
OG0010435	lcl|NT_033777.3_cds_NP_650905.2_27380	lcl|NW_020825288.1_cds_XP_002023950.2_1045	lcl|NC_046679.1_cds_XP_001358081.2_1313	lcl|NC_045952.1_cds_XP_002043451.1_14758	lcl|NC_052523.2_cds_XP_002102695.1_16205	lcl|NC_048533.1_cds_XP_034661630.1_16304
OG0010444	lcl|NT_033777.3_cds_NP_732553.2_27410	lcl|NW_020825288.1_cds_XP_002023964.1_1063	lcl|NC_046679.1_cds_XP_001358091.1_1332	lcl|NC_045952.1_cds_XP_002043438.1_14738	lcl|NC_052523.2_cds_XP_002102680.1_16182	lcl|NC_048533.1_cds_XP_034660215.1_16285
OG0010456	lcl|NT_033777.3_cds_NP_650924.3_27442	lcl|NW_020825288.1_cds_XP_002013707.2_2316	lcl|NC_046679.1_cds_XP_003736546.3_2643	lcl|NC_045952.1_cds_XP_002043422.2_14697	lcl|NC_052523.2_cds_XP_016033795.1_16136	lcl|NC_048533.1_cds_XP_034664215.1_15434
OG0010457	lcl|NT_033777.3_cds_NP_650925.1_27443	lcl|NW_020825288.1_cds_XP_002013709.1_2317	lcl|NC_046679.1_cds_XP_001358619.3_2642	lcl|NC_045952.1_cds_XP_002043420.1_14696	lcl|NC_052523.2_cds_XP_002102662.2_16135	lcl|NC_048533.1_cds_XP_034664198.1_15433
OG0010459	lcl|NT_033777.3_cds_NP_001262788.1_27450	lcl|NW_020825288.1_cds_XP_002013714.1_2322	lcl|NC_046679.1_cds_XP_003736544.3_2636	lcl|NC_045952.1_cds_XP_032578234.1_14688	lcl|NC_052523.2_cds_XP_039150747.1_16126	lcl|NC_048533.1_cds_XP_034662830.1_15428
OG0010468	lcl|NT_033777.3_cds_NP_732580.3_27492	lcl|NW_020825706.1_cds_XP_002019953.1_20294	lcl|NC_046679.1_cds_XP_001360066.3_6257	lcl|NC_045952.1_cds_XP_032578071.1_14656	lcl|NC_052523.2_cds_XP_016033758.1_16089	lcl|NC_048533.1_cds_XP_034662601.1_14753
OG0010469	lcl|NT_033777.3_cds_NP_650936.1_27494	lcl|NW_020825706.1_cds_XP_002019951.1_20291	lcl|NC_046679.1_cds_XP_001360064.2_6254	lcl|NC_045952.1_cds_XP_002044282.1_14652	lcl|NC_052523.2_cds_XP_016033756.1_16085	lcl|NC_048533.1_cds_XP_034662603.1_14749
OG0010470	lcl|NT_033777.3_cds_NP_650937.3_27496	lcl|NW_020825706.1_cds_XP_002019950.1_20290	lcl|NC_046679.1_cds_XP_002138095.5_6252	lcl|NC_045952.1_cds_XP_032578073.1_14651	lcl|NC_052523.2_cds_XP_016033755.1_16084	lcl|NC_048533.1_cds_XP_034662607.1_14748
OG0010487	lcl|NT_033777.3_cds_NP_650945.1_27531	lcl|NW_020825288.1_cds_XP_026842275.1_3263	lcl|NC_046679.1_cds_XP_001359203.2_4074	lcl|NC_045952.1_cds_XP_002044263.1_14625	lcl|NC_052523.2_cds_XP_002102625.1_16057	lcl|NC_048533.1_cds_XP_034665076.1_14632
OG0010495	lcl|NT_033777.3_cds_NP_650953.1_27543	lcl|NW_020825288.1_cds_XP_002019369.1_4214	lcl|NC_046679.1_cds_XP_001359654.3_5244	lcl|NC_045952.1_cds_XP_002044254.1_14616	lcl|NC_052523.2_cds_XP_002102620.3_16048	lcl|NC_048533.1_cds_XP_034664401.1_13039
OG0010532	lcl|NT_033777.3_cds_NP_001287456.1_27716	lcl|NW_020825288.1_cds_XP_002012785.2_1152	lcl|NC_046679.1_cds_XP_015038722.2_1468	lcl|NC_045952.1_cds_XP_032578550.1_17304	lcl|NC_052523.2_cds_XP_016035665.1_18977	lcl|NC_048533.1_cds_XP_034660916.1_16093
OG0010535	lcl|NT_033777.3_cds_NP_524440.2_27719	lcl|NW_020825288.1_cds_XP_026850860.1_1156	lcl|NC_046679.1_cds_XP_015038715.1_1474	lcl|NC_045952.1_cds_XP_002032107.1_17308	lcl|NC_052523.2_cds_XP_016035667.1_18981	lcl|NC_048533.1_cds_XP_034660923.1_16089
OG0010572	lcl|NT_033777.3_cds_NP_001036743.1_27832	lcl|NW_020825288.1_cds_XP_026842223.1_2441	lcl|NC_046679.1_cds_XP_002137399.2_2503	lcl|NC_045952.1_cds_XP_032578762.1_17382	lcl|NC_052523.2_cds_XP_016035716.2_19074	lcl|NC_048533.1_cds_XP_034659918.1_17778
OG0010606	lcl|NT_033777.3_cds_NP_001262840.1_27895	lcl|NW_020825288.1_cds_XP_026843101.1_2171	lcl|NC_046679.1_cds_XP_015037348.2_2814	lcl|NC_045952.1_cds_XP_032576744.1_17432	lcl|NC_052523.2_cds_XP_016035753.1_19131	lcl|NC_048533.1_cds_XP_034662905.1_14963
OG0010660	lcl|NT_033777.3_cds_NP_651113.1_28034	lcl|NW_020825288.1_cds_XP_002023979.1_1078	lcl|NC_046679.1_cds_XP_001358099.3_1378	lcl|NC_045952.1_cds_XP_002032291.1_17556	lcl|NC_052523.2_cds_XP_002076657.2_19262	lcl|NC_048533.1_cds_XP_034662200.1_16192
OG0010694	lcl|NT_033777.3_cds_NP_001138099.1_28146	lcl|NW_020825288.1_cds_XP_002020188.1_497	lcl|NC_046679.1_cds_XP_003736263.2_659	lcl|NC_045952.1_cds_XP_032578838.1_17629	lcl|NC_052523.2_cds_XP_016035885.1_19344	lcl|NC_048533.1_cds_XP_034665455.1_17648
OG0010695	lcl|NT_033777.3_cds_NP_001097885.2_28148	lcl|NW_020825288.1_cds_XP_002020187.1_498	lcl|NC_046679.1_cds_XP_001357805.4_660	lcl|NC_045952.1_cds_XP_032579427.1_17631	lcl|NC_052523.2_cds_XP_002104553.2_19345	lcl|NC_048533.1_cds_XP_034665444.1_17647
OG0010697	lcl|NT_033777.3_cds_NP_651147.2_28153	lcl|NW_020825288.1_cds_XP_002020183.2_502	lcl|NC_046679.1_cds_XP_033233048.1_665	lcl|NC_045952.1_cds_XP_002032348.2_17636	lcl|NC_052523.2_cds_XP_002076658.2_19350	lcl|NC_048533.1_cds_XP_034665405.1_17643
OG0010698	lcl|NT_033777.3_cds_NP_651148.2_28154	lcl|NW_020825288.1_cds_XP_002020182.1_503	lcl|NC_046679.1_cds_XP_002137006.2_666	lcl|NC_045952.1_cds_XP_032579337.1_17637	lcl|NC_052523.2_cds_XP_016035888.1_19351	lcl|NC_048533.1_cds_XP_034665404.1_17642
OG0010735	lcl|NT_033777.3_cds_NP_001247269.1_28248	lcl|NW_020825288.1_cds_XP_026840273.1_2285	lcl|NC_046679.1_cds_XP_015037315.2_2680	lcl|NC_045952.1_cds_XP_002032401.1_17703	lcl|NC_052523.2_cds_XP_016035935.1_19429	lcl|NC_048533.1_cds_XP_034662287.1_16229
OG0010776	lcl|NT_033777.3_cds_NP_651219.1_28367	lcl|NW_020825288.1_cds_XP_002013441.1_1981	lcl|NC_046679.1_cds_XP_033232487.1_3035	lcl|NC_045952.1_cds_XP_002032451.1_17784	lcl|NC_052523.2_cds_XP_039151820.1_19518	lcl|NC_048533.1_cds_XP_034661516.1_15795
OG0010802	lcl|NT_033777.3_cds_NP_001247284.1_28446	lcl|NW_020825288.1_cds_XP_026840484.1_3152	lcl|NC_046679.1_cds_XP_015037650.2_3953	lcl|NC_045952.1_cds_XP_032579113.1_17843	lcl|NC_052523.2_cds_XP_016036029.2_19583	lcl|NC_048533.1_cds_XP_034662565.1_14838
OG0010829	lcl|NT_033777.3_cds_NP_001262916.1_28490	lcl|NW_020825288.1_cds_XP_002016826.1_3117	lcl|NC_046679.1_cds_XP_002137628.3_3915	lcl|NC_045952.1_cds_XP_002032513.1_17877	lcl|NC_052523.2_cds_XP_016036060.2_19623	lcl|NC_048533.1_cds_XP_034661478.1_14800
OG0010830	lcl|NT_033777.3_cds_NP_524482.1_28494	lcl|NW_020825288.1_cds_XP_026840065.1_3114	lcl|NC_046679.1_cds_XP_033232927.1_3912	lcl|NC_045952.1_cds_XP_002032516.1_17879	lcl|NC_052523.2_cds_XP_002104730.1_19625	lcl|NC_048533.1_cds_XP_034662216.1_14798
OG0010831	lcl|NT_033777.3_cds_NP_524483.1_28496	lcl|NW_020825288.1_cds_XP_002016824.1_3112	lcl|NC_046679.1_cds_XP_001359122.4_3911	lcl|NC_045952.1_cds_XP_002032518.2_17880	lcl|NC_052523.2_cds_XP_002104732.1_19626	lcl|NC_048533.1_cds_XP_034661255.1_14797
OG0010834	lcl|NT_033777.3_cds_NP_651265.1_28503	lcl|NW_020825288.1_cds_XP_026844458.1_3107	lcl|NC_046679.1_cds_XP_001359119.3_3904	lcl|NC_045952.1_cds_XP_002032522.2_17884	lcl|NC_052523.2_cds_XP_016036061.1_19630	lcl|NC_048533.1_cds_XP_034661260.1_14793
OG0010844	lcl|NT_033777.3_cds_NP_733018.1_28529	lcl|NW_020825288.1_cds_XP_002020235.2_439	lcl|NC_046679.1_cds_XP_001357726.2_547	lcl|NC_045952.1_cds_XP_032579422.1_17902	lcl|NC_052523.2_cds_XP_002104746.1_19650	lcl|NC_048533.1_cds_XP_034661655.1_17743
OG0010888	lcl|NT_033777.3_cds_NP_001262937.1_28653	lcl|NW_020825288.1_cds_XP_026839922.1_2741	lcl|NC_046679.1_cds_XP_033234664.1_2113	lcl|NC_045952.1_cds_XP_032577704.1_18015	lcl|NC_052523.2_cds_XP_016036168.1_19769	lcl|NC_048533.1_cds_XP_034662079.1_16510
OG0010936	lcl|NT_033777.3_cds_NP_651357.1_28769	lcl|NW_020825706.1_cds_XP_002019848.1_20152	lcl|NC_046679.1_cds_XP_001359992.1_6052	lcl|NC_045952.1_cds_XP_002043897.1_18107	lcl|NC_052523.2_cds_XP_002104873.1_19863	lcl|NC_048533.1_cds_XP_034665602.1_13410
OG0010937	lcl|NT_033777.3_cds_NP_651358.4_28772	lcl|NW_020825706.1_cds_XP_002019845.2_20151	lcl|NC_046679.1_cds_XP_001359991.4_6049	lcl|NC_045952.1_cds_XP_032577418.1_18109	lcl|NC_052523.2_cds_XP_002104875.1_19865	lcl|NC_048533.1_cds_XP_034664222.1_13411
OG0010961	lcl|NT_033777.3_cds_NP_733106.2_28836	lcl|NW_020825294.1_cds_XP_026843167.1_9392	lcl|NC_046681.1_cds_XP_033236372.1_12803	lcl|NC_045952.1_cds_XP_032578118.1_18161	lcl|NC_052523.2_cds_XP_016036257.2_19921	lcl|NC_048534.1_cds_XP_034667740.1_19936
OG0011036	lcl|NT_033777.3_cds_NP_001189297.1_29071	lcl|NW_020825288.1_cds_XP_002016864.1_3169	lcl|NC_046679.1_cds_XP_033232306.1_3967	lcl|NC_045952.1_cds_XP_002041372.1_18344	lcl|NC_052523.2_cds_XP_016036397.1_20112	lcl|NC_048533.1_cds_XP_034663164.1_17882
OG0011037	lcl|NT_033777.3_cds_NP_001097938.1_29074	lcl|NW_020825288.1_cds_XP_002016863.1_3168	lcl|NC_046679.1_cds_XP_033232305.1_3966	lcl|NC_045952.1_cds_XP_002041373.1_18345	lcl|NC_052523.2_cds_XP_016036398.1_20114	lcl|NC_048533.1_cds_XP_034663163.1_17881
OG0011046	lcl|NT_033777.3_cds_NP_651485.1_29110	lcl|NW_020825288.1_cds_XP_026851109.1_2681	lcl|NC_046679.1_cds_XP_001358438.2_2214	lcl|NC_045952.1_cds_XP_002041387.1_18393	lcl|NC_052523.2_cds_XP_039150907.1_20161	lcl|NC_048533.1_cds_XP_034661395.1_17446
OG0011047	lcl|NT_033777.3_cds_NP_651487.1_29114	lcl|NW_020825288.1_cds_XP_002013985.1_2677	lcl|NC_046679.1_cds_XP_001358439.1_2217	lcl|NC_045952.1_cds_XP_002041390.1_18395	lcl|NC_052523.2_cds_XP_002105060.1_20164	lcl|NC_048533.1_cds_XP_034660816.1_17449
OG0011048	lcl|NT_033777.3_cds_NP_651490.1_29118	lcl|NW_020825288.1_cds_XP_026851114.1_2673	lcl|NC_046679.1_cds_XP_002137327.1_2220	lcl|NC_045952.1_cds_XP_002041394.1_18399	lcl|NC_052523.2_cds_XP_002105064.1_20168	lcl|NC_048533.1_cds_XP_034661462.1_17453
OG0011049	lcl|NT_033777.3_cds_NP_733161.2_29119	lcl|NW_020825288.1_cds_XP_026843552.1_2672	lcl|NC_046679.1_cds_XP_033233140.1_2221	lcl|NC_045952.1_cds_XP_002041395.1_18400	lcl|NC_052523.2_cds_XP_002105065.2_20169	lcl|NC_048533.1_cds_XP_034665319.1_17454
OG0011050	lcl|NT_033777.3_cds_NP_651491.1_29120	lcl|NW_020825288.1_cds_XP_026843497.1_2671	lcl|NC_046679.1_cds_XP_033233141.1_2222	lcl|NC_045952.1_cds_XP_002041396.2_18401	lcl|NC_052523.2_cds_XP_002105066.2_20170	lcl|NC_048533.1_cds_XP_034665324.1_17455
OG0011051	lcl|NT_033777.3_cds_NP_651492.1_29121	lcl|NW_020825288.1_cds_XP_002013978.1_2670	lcl|NC_046679.1_cds_XP_001358433.2_2223	lcl|NC_045952.1_cds_XP_002041397.1_18402	lcl|NC_052523.2_cds_XP_002105067.1_20171	lcl|NC_048533.1_cds_XP_034661006.1_17456
OG0011053	lcl|NT_033777.3_cds_NP_651494.1_29123	lcl|NW_020825288.1_cds_XP_026851162.1_2669	lcl|NC_046679.1_cds_XP_033241623.1_2225	lcl|NC_045952.1_cds_XP_002041399.1_18404	lcl|NC_052523.2_cds_XP_016036451.2_20173	lcl|NC_048533.1_cds_XP_034663916.1_17458
OG0011054	lcl|NT_033777.3_cds_NP_651496.1_29124	lcl|NW_020825288.1_cds_XP_002013974.1_2667	lcl|NC_046679.1_cds_XP_001358442.3_2227	lcl|NC_045952.1_cds_XP_002041401.1_18405	lcl|NC_052523.2_cds_XP_002105071.1_20174	lcl|NC_048533.1_cds_XP_034665332.1_17459
OG0011059	lcl|NT_033777.3_cds_NP_652259.2_29132	lcl|NW_020825288.1_cds_XP_002023791.1_824	lcl|NC_046679.1_cds_XP_001357970.3_1052	lcl|NC_045952.1_cds_XP_002041406.1_18412	lcl|NC_052523.2_cds_XP_002105076.1_20183	lcl|NC_048533.1_cds_XP_034660183.1_17469
OG0011060	lcl|NT_033777.3_cds_NP_651500.1_29133	lcl|NW_020825288.1_cds_XP_002023790.1_823	lcl|NC_046679.1_cds_XP_002137088.2_1051	lcl|NC_045952.1_cds_XP_002041407.1_18413	lcl|NC_052523.2_cds_XP_002105077.2_20184	lcl|NC_048533.1_cds_XP_034663177.1_17470
OG0011061	lcl|NT_033777.3_cds_NP_652260.1_29135	lcl|NW_020825288.1_cds_XP_026845471.1_820	lcl|NC_046679.1_cds_XP_015038637.2_1047	lcl|NC_045952.1_cds_XP_032578695.1_18414	lcl|NC_052523.2_cds_XP_016036457.1_20185	lcl|NC_048533.1_cds_XP_034663178.1_17471
OG0011062	lcl|NT_033777.3_cds_NP_651501.2_29138	lcl|NW_020825288.1_cds_XP_002023787.1_819	lcl|NC_046679.1_cds_XP_001357968.4_1046	lcl|NC_045952.1_cds_XP_032578225.1_18416	lcl|NC_052523.2_cds_XP_002105081.1_20188	lcl|NC_048533.1_cds_XP_034661288.1_17473
OG0011063	lcl|NT_033777.3_cds_NP_651502.2_29140	lcl|NW_020825288.1_cds_XP_002023786.2_818	lcl|NC_046679.1_cds_XP_001357967.4_1045	lcl|NC_045952.1_cds_XP_032578224.1_18417	lcl|NC_052523.2_cds_XP_016036459.1_20189	lcl|NC_048533.1_cds_XP_034660953.1_17474
OG0011084	lcl|NT_033777.3_cds_NP_651519.1_29203	lcl|NW_020825288.1_cds_XP_026851227.1_1410	lcl|NC_046679.1_cds_XP_002137239.2_1795	lcl|NC_045952.1_cds_XP_002041437.1_18461	lcl|NC_052523.2_cds_XP_002105110.1_20234	lcl|NC_048533.1_cds_XP_034665209.1_16779
OG0011085	lcl|NT_033777.3_cds_NP_733185.2_29204	lcl|NW_020825288.1_cds_XP_002012997.2_1411	lcl|NC_046679.1_cds_XP_002137240.3_1796	lcl|NC_045952.1_cds_XP_032579338.1_18462	lcl|NC_052523.2_cds_XP_016036497.1_20236	lcl|NC_048533.1_cds_XP_034665188.1_16780
OG0011087	lcl|NT_033777.3_cds_NP_651999.1_29215	lcl|NW_020825288.1_cds_XP_026840078.1_1423	lcl|NC_046679.1_cds_XP_015037041.1_1810	lcl|NC_045952.1_cds_XP_002041449.2_18471	lcl|NC_052523.2_cds_XP_016036500.1_20246	lcl|NC_048533.1_cds_XP_034665251.1_16799
OG0011092	lcl|NT_033777.3_cds_NP_651529.2_29232	lcl|NW_020825288.1_cds_XP_002013011.1_1438	lcl|NC_046679.1_cds_XP_002135725.1_1835	lcl|NC_045952.1_cds_XP_002041455.1_18495	lcl|NC_052523.2_cds_XP_039151754.1_20270	lcl|NC_048533.1_cds_XP_034665220.1_16819
OG0011093	lcl|NT_033777.3_cds_NP_651530.1_29234	lcl|NW_020825288.1_cds_XP_002013012.1_1439	lcl|NC_046679.1_cds_XP_002137251.2_1836	lcl|NC_045952.1_cds_XP_002041456.1_18496	lcl|NC_052523.2_cds_XP_002105122.1_20271	lcl|NC_048533.1_cds_XP_034665240.1_16820
OG0011094	lcl|NT_033777.3_cds_NP_651531.1_29235	lcl|NW_020825288.1_cds_XP_026850796.1_1440	lcl|NC_046679.1_cds_XP_033240612.1_1837	lcl|NC_045952.1_cds_XP_002041457.1_18497	lcl|NC_052523.2_cds_XP_016036522.1_20272	lcl|NC_048533.1_cds_XP_034665238.1_16821
OG0011095	lcl|NT_033777.3_cds_NP_651532.1_29236	lcl|NW_020825288.1_cds_XP_002013014.1_1442	lcl|NC_046679.1_cds_XP_001358278.3_1838	lcl|NC_045952.1_cds_XP_002041458.1_18498	lcl|NC_052523.2_cds_XP_002105124.1_20273	lcl|NC_048533.1_cds_XP_034665235.1_16822
OG0011097	lcl|NT_033777.3_cds_NP_651534.2_29238	lcl|NW_020825288.1_cds_XP_002013017.1_1444	lcl|NC_046679.1_cds_XP_002137256.2_1841	lcl|NC_045952.1_cds_XP_002041460.1_18500	lcl|NC_052523.2_cds_XP_002105126.2_20276	lcl|NC_048533.1_cds_XP_034660714.1_16825
OG0011112	lcl|NT_033777.3_cds_NP_524527.3_29263	lcl|NW_020825288.1_cds_XP_026840063.1_1461	lcl|NC_046679.1_cds_XP_033240208.1_1862	lcl|NC_045952.1_cds_XP_002041476.1_18518	lcl|NC_052523.2_cds_XP_016036537.1_20294	lcl|NC_048533.1_cds_XP_034662157.1_16848
OG0011132	lcl|NT_033777.3_cds_NP_652261.1_29312	lcl|NW_020825288.1_cds_XP_002013053.1_1498	lcl|NC_046679.1_cds_XP_001358308.3_1900	lcl|NC_045952.1_cds_XP_002041500.1_18557	lcl|NC_052523.2_cds_XP_016036575.1_20337	lcl|NC_048533.1_cds_XP_034662398.1_16890
OG0011201	lcl|NT_033777.3_cds_NP_652269.3_29526	lcl|NW_020825288.1_cds_XP_002020092.1_620	lcl|NC_046679.1_cds_XP_001357867.3_805	lcl|NC_045952.1_cds_XP_032578226.1_18754	lcl|NC_052523.2_cds_XP_039150847.1_20546	lcl|NC_048533.1_cds_XP_034665372.1_17104
OG0011217	lcl|NT_033777.3_cds_NP_651653.2_29577	lcl|NW_020825288.1_cds_XP_002013644.2_2243	lcl|NC_046679.1_cds_XP_001358672.2_2734	lcl|NC_045952.1_cds_XP_002037138.2_18791	lcl|NC_052523.2_cds_XP_002105283.1_20579	lcl|NC_048533.1_cds_XP_034661985.1_15032
OG0011265	lcl|NT_033777.3_cds_NP_651707.1_29724	lcl|NW_020825288.1_cds_XP_002020287.1_371	lcl|NC_046679.1_cds_XP_001357762.1_463	lcl|NC_045952.1_cds_XP_002037217.1_18910	lcl|NC_052523.2_cds_XP_002105365.1_20709	lcl|NC_048533.1_cds_XP_034661370.1_16004
