	OG	Dmel_gene	dS	dN	Omega	FN	FP	Branches	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt	Dmel_feature_name	Dmel_locus_tag	Dmel_ref_flybase
148	OG0005368	Cpr47Eg 	3.29019701946244	0.9850955002324456	0.6031117353842818	0.0427350427350427	0.017094017094017	['Node3', 'Drosophila_melanogaster']	lcl|NT_033778.4_cds_NP_610661.1_13013	lcl|NW_020825289.1_cds_XP_002018468.1_6759	lcl|NC_046680.1_cds_XP_001361252.2_9415	lcl|NC_045950.1_cds_XP_002033359.1_5572	lcl|NC_052521.2_cds_XP_002081009.1_6258	lcl|NC_048531.1_cds_XP_034651757.1_5856	lcl|NT_033778.4_cds_NP_610661.1_13013	locus_tag=Dmel_CG9070 	db_xref=FLYBASE:FBpp0087279,GeneID:36196 
149	OG0005379	Obp47b 	4.166086897416356	1.1723303106009728	0.390930175442826	0.1403508771929824	0.0	[]	lcl|NT_033778.4_cds_NP_610669.1_13035	lcl|NW_020825289.1_cds_XP_026842469.1_7726	lcl|NC_046680.1_cds_XP_001361555.2_10196	lcl|NC_045950.1_cds_XP_002033372.1_5588	lcl|NC_052521.2_cds_XP_002081022.2_6274	lcl|NC_048531.1_cds_XP_034650772.1_6704	lcl|NT_033778.4_cds_NP_610669.1_13035	locus_tag=Dmel_CG13208 	db_xref=FLYBASE:FBpp0087267,GeneID:36207 
150	OG0005384	CG43114 	4.863940856354891	0.9611854609161544	0.4999077544411601	0.109375	0.0	[]	lcl|NT_033778.4_cds_NP_001246264.1_13046	lcl|NW_020825289.1_cds_XP_026840803.1_7731	lcl|NC_046680.1_cds_XP_033233566.1_10205	lcl|NC_045950.1_cds_XP_032571291.1_5594	lcl|NC_052521.2_cds_XP_039148293.1_6279	lcl|NC_048531.1_cds_XP_034654619.1_6700	lcl|NT_033778.4_cds_NP_001246264.1_13046	locus_tag=Dmel_CG43114 	db_xref=FLYBASE:FBpp0293484,GeneID:12798406 
151	OG0005418	CG13193 	6.004044360913903	1.0530634832319474	0.3374646971466008	0.1527093596059113	0.0	[]	lcl|NT_033778.4_cds_NP_610699.1_13145	lcl|NW_020825289.1_cds_XP_002026041.2_8016	lcl|NC_046680.1_cds_XP_001361811.3_10840	lcl|NC_045950.1_cds_XP_002033431.1_5673	lcl|NC_052521.2_cds_XP_002081073.1_6356	lcl|NC_048531.1_cds_XP_034654177.1_6333	lcl|NT_033778.4_cds_NP_610699.1_13145	locus_tag=Dmel_CG13193 	db_xref=FLYBASE:FBpp0087136,GeneID:36256 
152	OG0005421	Ir48c 	3.4165165049053106	1.0056035490048796	0.4158934021763326	0.3115318416523235	0.0	[]	lcl|NT_033778.4_cds_NP_610700.1_13148	lcl|NW_020825289.1_cds_XP_002026039.1_8021	lcl|NC_046680.1_cds_XP_001361812.2_10845	lcl|NC_045950.1_cds_XP_002033433.2_5675	lcl|NC_052521.2_cds_XP_002081076.2_6358	lcl|NC_048531.1_cds_XP_034654616.1_6336	lcl|NT_033778.4_cds_NP_610700.1_13148	locus_tag=Dmel_CG12444 	db_xref=FLYBASE:FBpp0087171,GeneID:36257 
153	OG0005429	Twdlbeta 	8.099965040810668	1.329032928500641	0.2497375930887096	0.2703703703703703	0.0	[]	lcl|NT_033778.4_cds_NP_610707.2_13160	lcl|NW_020825289.1_cds_XP_026842279.1_8035	lcl|NC_046680.1_cds_XP_001361818.1_10859	lcl|NC_045950.1_cds_XP_032570257.1_5687	lcl|NC_052521.2_cds_XP_002081086.1_6370	lcl|NC_048531.1_cds_XP_034651092.1_6348	lcl|NT_033778.4_cds_NP_610707.2_13160	locus_tag=Dmel_CG8986 	db_xref=FLYBASE:FBpp0087168,GeneID:36265 
154	OG0005489	Cpr49Ab 	4.791047107660796	0.7685622864818188	0.3115799425273323	0.2445255474452554	0.0	[]	lcl|NT_033778.4_cds_NP_610769.1_13325	lcl|NW_020825289.1_cds_XP_026841198.1_6164	lcl|NC_046680.1_cds_XP_001360852.2_8440	lcl|NC_045950.1_cds_XP_002033539.2_5808	lcl|NC_052521.2_cds_XP_016027149.1_6492	lcl|NC_048531.1_cds_XP_034652599.1_5344	lcl|NT_033778.4_cds_NP_610769.1_13325	locus_tag=Dmel_CG30042 	db_xref=FLYBASE:FBpp0087025,GeneID:36345 
155	OG0005492	Cpr49Ac 	4.980794014737326	0.9442922344418334	0.3199229313932979	0.1457142857142857	0.0	[]	lcl|NT_033778.4_cds_NP_725150.2_13329	lcl|NW_020825289.1_cds_XP_026842004.1_6167	lcl|NC_046680.1_cds_XP_033234039.1_8443	lcl|NC_045950.1_cds_XP_002033542.1_5811	lcl|NC_052521.2_cds_XP_016027151.1_6496	lcl|NC_048531.1_cds_XP_034652620.1_5348	lcl|NT_033778.4_cds_NP_725150.2_13329	locus_tag=Dmel_CG8502 	db_xref=FLYBASE:FBpp0087027,GeneID:36348 
156	OG0005493	Cpr49Ad 	6.73558906590291	0.6033859607846377	0.2280495202977563	0.253012048192771	0.0	[]	lcl|NT_033778.4_cds_NP_610773.1_13335	lcl|NW_020825289.1_cds_XP_002016536.1_6168	lcl|NC_046680.1_cds_XP_001360855.3_8446	lcl|NC_045950.1_cds_XP_002033543.1_5816	lcl|NC_052521.2_cds_XP_002081172.1_6500	lcl|NC_048531.1_cds_XP_034651557.1_5350	lcl|NT_033778.4_cds_NP_610773.1_13335	locus_tag=Dmel_CG8836 	db_xref=FLYBASE:FBpp0087066,GeneID:36349 
157	OG0005494	Cpr49Ae 	7.836390661399561	0.7241504303561321	0.2134087152160559	0.2686567164179104	0.0	[]	lcl|NT_033778.4_cds_NP_610774.3_13339	lcl|NW_020825289.1_cds_XP_002016538.1_6170	lcl|NC_046680.1_cds_XP_001360856.3_8448	lcl|NC_045950.1_cds_XP_002033546.1_5821	lcl|NC_052521.2_cds_XP_002081176.1_6505	lcl|NC_048531.1_cds_XP_034652235.1_5352	lcl|NT_033778.4_cds_NP_610774.3_13339	locus_tag=Dmel_CG8505 	db_xref=FLYBASE:FBpp0087031,GeneID:36351 
158	OG0005495	Cpr49Af 	5.397604459723224	0.9256400347875596	0.3805636799456223	0.1259842519685039	0.0	[]	lcl|NT_033778.4_cds_NP_610775.1_13340	lcl|NW_020825289.1_cds_XP_002016539.1_6171	lcl|NC_046680.1_cds_XP_001360859.2_8453	lcl|NC_045950.1_cds_XP_002033547.1_5822	lcl|NC_052521.2_cds_XP_002081177.1_6506	lcl|NC_048531.1_cds_XP_034651090.1_5353	lcl|NT_033778.4_cds_NP_610775.1_13340	locus_tag=Dmel_CG8510 	db_xref=FLYBASE:FBpp0087032,GeneID:36352 
159	OG0005496	Cpr49Ag 	6.584853800657321	0.6978366075403851	0.2312262804619926	0.2014925373134328	0.0	[]	lcl|NT_033778.4_cds_NP_610776.1_13342	lcl|NW_020825289.1_cds_XP_002016540.2_6172	lcl|NC_046680.1_cds_XP_001360857.3_8454	lcl|NC_045950.1_cds_XP_002033548.1_5823	lcl|NC_052521.2_cds_XP_002081178.1_6507	lcl|NC_048531.1_cds_XP_034650956.1_5354	lcl|NT_033778.4_cds_NP_610776.1_13342	locus_tag=Dmel_CG8511 	db_xref=FLYBASE:FBpp0087033,GeneID:36353 
160	OG0005497	CG30050 	4.557037811986577	0.9793982521816318	0.3868854654282166	0.1641025641025641	0.0	[]	lcl|NT_033778.4_cds_NP_725159.2_13343	lcl|NW_020825289.1_cds_XP_002016541.1_6173	lcl|NC_046680.1_cds_XP_001360860.2_8455	lcl|NC_045950.1_cds_XP_032572332.1_5824	lcl|NC_052521.2_cds_XP_016027157.1_6508	lcl|NC_048531.1_cds_XP_034652188.1_5355	lcl|NT_033778.4_cds_NP_725159.2_13343	locus_tag=Dmel_CG30050 	db_xref=FLYBASE:FBpp0288432,GeneID:246417 
161	OG0005498	CG33626 	4.017644110049224	1.114326085858866	0.5389812183631716	0.1104972375690607	0.0	['Drosophila_subobscura']	lcl|NT_033778.4_cds_NP_001027405.2_13344	lcl|NW_020825289.1_cds_XP_002016542.2_6174	lcl|NC_046680.1_cds_XP_033233446.1_8456	lcl|NC_045950.1_cds_XP_032572894.1_5825	lcl|NC_052521.2_cds_XP_016027158.2_6509	lcl|NC_048531.1_cds_XP_034654887.1_5357	lcl|NT_033778.4_cds_NP_001027405.2_13344	locus_tag=Dmel_CG33626 	db_xref=FLYBASE:FBpp0288447,GeneID:3772257 
162	OG0005499	CG33627 	4.021833767321754	1.246731690015745	0.5238863286937464	0.1170731707317073	0.0048780487804878	[]	lcl|NT_033778.4_cds_NP_001027406.1_13345	lcl|NW_020825289.1_cds_XP_002016543.1_6175	lcl|NC_046680.1_cds_XP_033233448.1_8457	lcl|NC_045950.1_cds_XP_002033551.1_5826	lcl|NC_052521.2_cds_XP_039147753.1_6510	lcl|NC_048531.1_cds_XP_034654888.1_5358	lcl|NT_033778.4_cds_NP_001027406.1_13345	locus_tag=Dmel_CG33627 	db_xref=FLYBASE:FBpp0090977,GeneID:3772219 
163	OG0005500	Cpr49Ah 	3.6670035786859874	0.4088435461690272	0.1747403180047778	0.375	0.0	[]	lcl|NT_033778.4_cds_NP_610777.1_13346	lcl|NW_020825289.1_cds_XP_002016544.1_6176	lcl|NC_046680.1_cds_XP_001360858.1_8458	lcl|NC_045950.1_cds_XP_002033552.1_5827	lcl|NC_052521.2_cds_XP_002081182.1_6511	lcl|NC_048531.1_cds_XP_034654482.1_5359	lcl|NT_033778.4_cds_NP_610777.1_13346	locus_tag=Dmel_CG8515 	db_xref=FLYBASE:FBpp0087035,GeneID:36354 
164	OG0005542	Obp49a 	4.728970890197187	0.929263040282581	0.4281740158051174	0.25	0.0138888888888888	[]	lcl|NT_033778.4_cds_NP_610812.1_13470	lcl|NW_020825289.1_cds_XP_002018488.1_6735	lcl|NC_046680.1_cds_XP_002138644.2_9449	lcl|NC_045950.1_cds_XP_002033604.1_5948	lcl|NC_052521.2_cds_XP_002081238.1_6650	lcl|NC_048531.1_cds_XP_034651735.1_5884	lcl|NT_033778.4_cds_NP_610812.1_13470	locus_tag=Dmel_CG30052 	db_xref=FLYBASE:FBpp0086985,GeneID:36399 
165	OG0005552	sca 	5.314177004337983	0.7976456533430285	0.2258181319116015	0.3393070489844683	0.0	['Node6']	lcl|NT_033778.4_cds_NP_476710.2_13491	lcl|NW_020825289.1_cds_XP_002017971.1_7413	lcl|NC_046680.1_cds_XP_001361633.3_10336	lcl|NC_045950.1_cds_XP_032571786.1_5964	lcl|NC_052521.2_cds_XP_016027266.1_6671	lcl|NC_048531.1_cds_XP_034652384.1_4436	lcl|NT_033778.4_cds_NP_476710.2_13491	locus_tag=Dmel_CG17579 	db_xref=FLYBASE:FBpp0086968,GeneID:36411 
166	OG0005583	GLaz 	5.697349059695102	1.1746352992320082	0.3100027597010487	0.2835249042145594	0.0	[]	lcl|NT_033778.4_cds_NP_523727.2_13589	lcl|NW_020825289.1_cds_XP_026840664.1_5123	lcl|NC_046680.1_cds_XP_033234677.1_7095	lcl|NC_045950.1_cds_XP_032571688.1_6023	lcl|NC_052521.2_cds_XP_016027314.1_6735	lcl|NC_048531.1_cds_XP_034652178.1_5548	lcl|NT_033778.4_cds_NP_523727.2_13589	locus_tag=Dmel_CG4604 	db_xref=FLYBASE:FBpp0086885,GeneID:36447 
167	OG0005642	Cpr50Ca 	4.129249286906467	0.8221340617186998	0.2604538748152432	0.3991179713340683	0.0011025358324145	['Drosophila_subobscura']	lcl|NT_033778.4_cds_NP_610899.1_13776	lcl|NW_020825289.1_cds_XP_002017998.1_7383	lcl|NC_046680.1_cds_XP_033234116.1_10295	lcl|NC_045950.1_cds_XP_002033748.2_6159	lcl|NC_052521.2_cds_XP_039147558.1_6899	lcl|NC_048531.1_cds_XP_034654890.1_5419	lcl|NT_033778.4_cds_NP_610899.1_13776	locus_tag=Dmel_CG13338 	db_xref=FLYBASE:FBpp0086755,GeneID:36523 
168	OG0005643	Cpr50Cb 	7.241735281723578	0.7678397816719984	0.2363292945108213	0.247191011235955	0.0	['Drosophila_sechellia']	lcl|NT_033778.4_cds_NP_610901.1_13779	lcl|NW_020825289.1_cds_XP_002018000.1_7382	lcl|NC_046680.1_cds_XP_033234484.1_10294	lcl|NC_045950.1_cds_XP_002033750.1_6161	lcl|NC_052521.2_cds_XP_016027432.1_6902	lcl|NC_048531.1_cds_XP_034651085.1_5421	lcl|NT_033778.4_cds_NP_610901.1_13779	locus_tag=Dmel_CG6305 	db_xref=FLYBASE:FBpp0086756,GeneID:36525 
169	OG0005644	stj 	4.169909253015574	0.8650445132804814	0.2286514973316993	0.3108320251177394	0.0023547880690737	['Node6', 'Drosophila_persimilis', 'Drosophila_simulans']	lcl|NT_033778.4_cds_NP_001246303.1_13781	lcl|NW_020825289.1_cds_XP_026842130.1_7379	lcl|NC_046680.1_cds_XP_033233463.1_10293	lcl|NC_045950.1_cds_XP_032570641.1_6164	lcl|NC_052521.2_cds_XP_039148653.1_6903	lcl|NC_048531.1_cds_XP_034652864.1_5422	lcl|NT_033778.4_cds_NP_001246303.1_13781	locus_tag=Dmel_CG12295 	db_xref=FLYBASE:FBpp0293237,GeneID:36526 
170	OG0005707	Obp50a 	4.648857749998576	1.121001232812081	0.4094865696177387	0.1495327102803738	0.0	[]	lcl|NT_033778.4_cds_NP_995832.1_13978	lcl|NW_020825289.1_cds_XP_002016077.1_5527	lcl|NC_046680.1_cds_XP_001360535.4_7589	lcl|NC_045950.1_cds_XP_032571392.1_6348	lcl|NC_052521.2_cds_XP_016027597.1_7084	lcl|NC_048531.1_cds_XP_034653012.1_6059	lcl|NT_033778.4_cds_NP_995832.1_13978	locus_tag=Dmel_CG30067 	db_xref=FLYBASE:FBpp0089300,GeneID:246432 
171	OG0005708	Obp50b 	4.614697584134702	1.0296948278276812	0.3657540003502509	0.1884615384615384	0.0	[]	lcl|NT_033778.4_cds_NP_725386.1_13979	lcl|NW_020825289.1_cds_XP_026842209.1_5526	lcl|NC_046680.1_cds_XP_002138340.2_7587	lcl|NC_045950.1_cds_XP_002033835.1_6349	lcl|NC_052521.2_cds_XP_016027599.1_7085	lcl|NC_048531.1_cds_XP_034653008.1_6060	lcl|NT_033778.4_cds_NP_725386.1_13979	locus_tag=Dmel_CG30073 	db_xref=FLYBASE:FBpp0292335,GeneID:246435 
172	OG0005709	Obp50c 	5.169303116092713	1.2025493488961936	0.3826370795856014	0.2009132420091324	0.0	[]	lcl|NT_033778.4_cds_NP_725387.3_13980	lcl|NW_020825289.1_cds_XP_026842893.1_5525	lcl|NC_046680.1_cds_XP_001360534.3_7586	lcl|NC_045950.1_cds_XP_002033836.1_6351	lcl|NC_052521.2_cds_XP_016027598.1_7086	lcl|NC_048531.1_cds_XP_034655043.1_6061	lcl|NT_033778.4_cds_NP_725387.3_13980	locus_tag=Dmel_CG30072 	db_xref=FLYBASE:FBpp0312132,GeneID:246434 
173	OG0005711	Obp50e 	5.577111301679889	1.162237936403921	0.3733004016423121	0.1407035175879397	0.0	[]	lcl|NT_033778.4_cds_NP_610959.2_13983	lcl|NW_020825289.1_cds_XP_002016073.2_5522	lcl|NC_046680.1_cds_XP_002138338.3_7583	lcl|NC_045950.1_cds_XP_002033839.1_6354	lcl|NC_052521.2_cds_XP_002081495.1_7088	lcl|NC_048531.1_cds_XP_034653025.1_6064	lcl|NT_033778.4_cds_NP_610959.2_13983	locus_tag=Dmel_CG13939 	db_xref=FLYBASE:FBpp0086684,GeneID:36600 
174	OG0005722	Cpr51A 	4.363817897920332	1.1959061710941965	0.4382825912364311	0.1041666666666666	0.0	['Node6', 'Drosophila_subobscura']	lcl|NT_033778.4_cds_NP_610968.1_14002	lcl|NW_020825289.1_cds_XP_002016161.1_5663	lcl|NC_046680.1_cds_XP_001360597.1_7794	lcl|NC_045950.1_cds_XP_002033857.1_6376	lcl|NC_052521.2_cds_XP_002081511.1_7110	lcl|NC_048531.1_cds_XP_034652116.1_4932	lcl|NT_033778.4_cds_NP_610968.1_14002	locus_tag=Dmel_CG10112 	db_xref=FLYBASE:FBpp0086643,GeneID:36613 
175	OG0005807	CG8192 	3.6546994546466536	0.4764736060617468	0.1956320092904681	0.3697478991596639	0.0	[]	lcl|NT_033778.4_cds_NP_611047.2_14286	lcl|NW_020825289.1_cds_XP_026840624.1_6554	lcl|NC_046680.1_cds_XP_033233447.1_9681	lcl|NC_045950.1_cds_XP_032570448.1_6616	lcl|NC_052521.2_cds_XP_002081640.2_7369	lcl|NC_048531.1_cds_XP_034650429.1_4223	lcl|NT_033778.4_cds_NP_611047.2_14286	locus_tag=Dmel_CG8192 	db_xref=FLYBASE:FBpp0086487,GeneID:36723 
176	OG0005828	sli 	6.638336918500723	0.4393948575852954	0.1103473258269485	0.3711676451402478	0.0019569471624266	['Node6']	lcl|NT_033778.4_cds_NP_001261017.1_14381	lcl|NW_020825289.1_cds_XP_026842545.1_8292	lcl|NC_046680.1_cds_XP_004444546.2_11132	lcl|NC_045950.1_cds_XP_002034028.2_6699	lcl|NC_052521.2_cds_XP_016027857.1_7462	lcl|NC_048531.1_cds_XP_034651182.1_7172	lcl|NT_033778.4_cds_NP_001261017.1_14381	locus_tag=Dmel_CG43758 	db_xref=FLYBASE:FBpp0303578,GeneID:36746 
177	OG0005847	CG8399 	5.488028212488662	0.6759410667019625	0.2326344832386182	0.4124629080118694	0.0029673590504451	['Node6']	lcl|NT_033778.4_cds_NP_001286472.1_14433	lcl|NW_020825289.1_cds_XP_026842827.1_7914	lcl|NC_046680.1_cds_XP_001361765.4_10690	lcl|NC_045950.1_cds_XP_032570551.1_6745	lcl|NC_052521.2_cds_XP_016027893.1_7504	lcl|NC_048531.1_cds_XP_034650590.1_6771	lcl|NT_033778.4_cds_NP_001286472.1_14433	locus_tag=Dmel_CG8399 	db_xref=FLYBASE:FBpp0309032,GeneID:36768 
178	OG0005878	Tsf3 	5.525589376135096	0.6716311846707895	0.1835486376493947	0.4588563458856345	0.0	[]	lcl|NT_033778.4_cds_NP_523759.1_14516	lcl|NW_020825289.1_cds_XP_002018367.1_6917	lcl|NC_046680.1_cds_XP_001361176.3_9246	lcl|NC_045950.1_cds_XP_002034088.1_6813	lcl|NC_052521.2_cds_XP_002081738.2_7569	lcl|NC_048531.1_cds_XP_034654339.1_8151	lcl|NT_033778.4_cds_NP_523759.1_14516	locus_tag=Dmel_CG3666 	db_xref=FLYBASE:FBpp0086274,GeneID:36800 
179	OG0005908	jtb 	4.179080431574762	0.9200610096992772	0.4101880365077904	0.232	0.004	[]	lcl|NT_033778.4_cds_NP_611126.1_14586	lcl|NW_020825289.1_cds_XP_002015970.1_5395	lcl|NC_046680.1_cds_XP_001360452.3_7430	lcl|NC_045950.1_cds_XP_002034131.1_6867	lcl|NC_052521.2_cds_XP_002081774.1_7624	lcl|NC_048531.1_cds_XP_034652056.1_7366	lcl|NT_033778.4_cds_NP_611126.1_14586	locus_tag=Dmel_CG4398 	db_xref=FLYBASE:FBpp0086301,GeneID:36838 
180	OG0005910	CG4409 	4.365844332897297	0.9609819920405518	0.406982114829021	0.1510574018126888	0.0	[]	lcl|NT_033778.4_cds_NP_001097337.1_14588	lcl|NW_020825289.1_cds_XP_026842218.1_5392	lcl|NC_046680.1_cds_XP_002138311.1_7428	lcl|NC_045950.1_cds_XP_032571731.1_6869	lcl|NC_052521.2_cds_XP_016027978.1_7626	lcl|NC_048531.1_cds_XP_034652055.1_7368	lcl|NT_033778.4_cds_NP_001097337.1_14588	locus_tag=Dmel_CG4409 	db_xref=FLYBASE:FBpp0111998,GeneID:36840 
181	OG0005911	CG15712 	5.149993361077493	0.6508025384037083	0.2742821940906027	0.3287037037037037	0.0	[]	lcl|NT_033778.4_cds_NP_611131.2_14592	lcl|NW_020825289.1_cds_XP_002015963.1_5388	lcl|NC_046680.1_cds_XP_001360450.3_7424	lcl|NC_045950.1_cds_XP_002034138.1_6874	lcl|NC_052521.2_cds_XP_002081782.1_7633	lcl|NC_048531.1_cds_XP_034650103.1_7370	lcl|NT_033778.4_cds_NP_611131.2_14592	locus_tag=Dmel_CG15712 	db_xref=FLYBASE:FBpp0086273,GeneID:36843 
182	OG0005942	resilin 	3.5507545932570266	0.9225982492935888	0.3503419827592003	0.3163138231631382	0.0012453300124533	['Drosophila_melanogaster', 'Drosophila_sechellia', 'Drosophila_simulans', 'Drosophila_subobscura']	lcl|NT_033778.4_cds_NP_611157.1_14688	lcl|NW_020825289.1_cds_XP_026842018.1_8463	lcl|NC_046680.1_cds_XP_002139009.3_11352	lcl|NC_045950.1_cds_XP_002034179.1_6951	lcl|NC_052521.2_cds_XP_016028048.1_7736	lcl|NC_048531.1_cds_XP_034654002.1_8251	lcl|NT_033778.4_cds_NP_611157.1_14688	locus_tag=Dmel_CG15920 	db_xref=FLYBASE:FBpp0086175,GeneID:36880 
183	OG0006020	nw 	5.302147104804226	0.8885683956643937	0.2743076943209726	0.2273603082851637	0.001926782273603	[]	lcl|NT_033778.4_cds_NP_001027435.2_14900	lcl|NW_020825289.1_cds_XP_002016133.2_5604	lcl|NC_046680.1_cds_XP_001360576.3_7695	lcl|NC_045950.1_cds_XP_002034287.2_7130	lcl|NC_052521.2_cds_XP_016028195.1_7946	lcl|NC_048531.1_cds_XP_034652370.1_4839	lcl|NT_033778.4_cds_NP_001027435.2_14900	locus_tag=Dmel_CG43164 	db_xref=FLYBASE:FBpp0296983,GeneID:3772015 
184	OG0006055	CG42561 	5.193974249227881	0.986459289798986	0.4127370262650651	0.1764705882352941	0.0	[]	lcl|NT_033778.4_cds_NP_001163180.1_14988	lcl|NW_020825289.1_cds_XP_026840975.1_6880	lcl|NC_046680.1_cds_XP_002138611.1_9290	lcl|NC_045950.1_cds_XP_032573059.1_7218	lcl|NC_052521.2_cds_XP_016028267.1_8053	lcl|NC_048531.1_cds_XP_034651054.1_7136	lcl|NT_033778.4_cds_NP_001163180.1_14988	locus_tag=Dmel_CG42561 	db_xref=FLYBASE:FBpp0290480,GeneID:8674029 
185	OG0006067	Ir54a 	3.4339839243735355	0.8328919322269817	0.4053158000455635	0.2483221476510067	0.0016778523489932	[]	lcl|NT_033778.4_cds_NP_611259.2_15014	lcl|NW_020825289.1_cds_XP_002017611.1_7936	lcl|NC_046680.1_cds_XP_001361776.2_10719	lcl|NC_045950.1_cds_XP_002034339.2_7236	lcl|NC_052521.2_cds_XP_002081975.2_8075	lcl|NC_048531.1_cds_XP_034655063.1_6249	lcl|NT_033778.4_cds_NP_611259.2_15014	locus_tag=Dmel_CG14487 	db_xref=FLYBASE:FBpp0086025,GeneID:37022 
186	OG0006088	CG14492 	4.722242035406565	1.4058972738996764	0.3859881039263219	0.1299212598425196	0.0039370078740157	['Node7', 'Drosophila_persimilis', 'Drosophila_sechellia']	lcl|NT_033778.4_cds_NP_611275.2_15063	lcl|NW_020825289.1_cds_XP_002016330.1_5876	lcl|NC_046680.1_cds_XP_033234656.1_8037	lcl|NC_045950.1_cds_XP_002034366.1_7280	lcl|NC_052521.2_cds_XP_002082005.2_8119	lcl|NC_048531.1_cds_XP_034654630.1_7563	lcl|NT_033778.4_cds_NP_611275.2_15063	locus_tag=Dmel_CG14492 	db_xref=FLYBASE:FBpp0085997,GeneID:37045 
187	OG0006089	CG14491 	5.130813004008775	1.1448414689424171	0.3562275414602835	0.160621761658031	0.0	[]	lcl|NT_033778.4_cds_NP_611276.1_15064	lcl|NW_020825289.1_cds_XP_026842773.1_5877	lcl|NC_046680.1_cds_XP_001360718.4_8038	lcl|NC_045950.1_cds_XP_032571919.1_7281	lcl|NC_052521.2_cds_XP_002082006.2_8120	lcl|NC_048531.1_cds_XP_034654628.1_7562	lcl|NT_033778.4_cds_NP_611276.1_15064	locus_tag=Dmel_CG14491 	db_xref=FLYBASE:FBpp0085982,GeneID:37046 
188	OG0006103	CG5756 	3.760332681745471	0.7549956754076254	0.2704004580992505	0.4172932330827067	0.0	['Node6', 'Node7']	lcl|NT_033778.4_cds_NP_611292.2_15096	lcl|NW_020825289.1_cds_XP_002016349.1_5897	lcl|NC_046680.1_cds_XP_002138424.2_8067	lcl|NC_045950.1_cds_XP_002034387.1_7305	lcl|NC_052521.2_cds_XP_016028332.1_8171	lcl|NC_048531.1_cds_XP_034653991.1_7535	lcl|NT_033778.4_cds_NP_611292.2_15096	locus_tag=Dmel_CG5756 	db_xref=FLYBASE:FBpp0303036,GeneID:37064 
189	OG0006130	CG14502 	4.676130183793721	0.9818588047863996	0.4124271070286037	0.1435897435897435	0.0	[]	lcl|NT_033778.4_cds_NP_611311.1_15157	lcl|NW_020825289.1_cds_XP_026842041.1_6672	lcl|NC_046680.1_cds_XP_001361299.3_9540	lcl|NC_045950.1_cds_XP_002034419.1_7348	lcl|NC_052521.2_cds_XP_039148041.1_8218	lcl|NC_048531.1_cds_XP_034653515.1_4085	lcl|NT_033778.4_cds_NP_611311.1_15157	locus_tag=Dmel_CG14502 	db_xref=FLYBASE:FBpp0085936,GeneID:37092 
190	OG0006131	CG18539 	4.488798661867397	0.8918694111716948	0.3329042463109067	0.1715686274509804	0.0	[]	lcl|NT_033778.4_cds_NP_611315.3_15164	lcl|NW_020825289.1_cds_XP_002018540.1_6669	lcl|NC_046680.1_cds_XP_001361301.4_9544	lcl|NC_045950.1_cds_XP_002034422.2_7353	lcl|NC_052521.2_cds_XP_016028362.1_8225	lcl|NC_048531.1_cds_XP_034653514.1_4087	lcl|NT_033778.4_cds_NP_611315.3_15164	locus_tag=Dmel_CG18539 	db_xref=FLYBASE:FBpp0298013,GeneID:37096 
191	OG0006132	CG18540 	3.452384265784919	1.1540829167258315	0.5168698060427486	0.0894736842105263	0.0052631578947368	[]	lcl|NT_033778.4_cds_NP_611316.2_15166	lcl|NW_020825289.1_cds_XP_002018541.2_6668	lcl|NC_046680.1_cds_XP_001361298.2_9545	lcl|NC_045950.1_cds_XP_002034423.2_7354	lcl|NC_052521.2_cds_XP_016028363.1_8226	lcl|NC_048531.1_cds_XP_034653517.1_4088	lcl|NT_033778.4_cds_NP_611316.2_15166	locus_tag=Dmel_CG18540 	db_xref=FLYBASE:FBpp0298014,GeneID:37097 
192	OG0006253	Ir56b 	5.286808923195979	0.8613847592179147	0.2519446708841523	0.2860411899313501	0.0	[]	lcl|NT_033778.4_cds_NP_611430.1_15543	lcl|NW_020825289.1_cds_XP_002028434.1_6395	lcl|NC_046680.1_cds_XP_001361423.3_9879	lcl|NC_045950.1_cds_XP_002034606.1_7672	lcl|NC_052521.2_cds_XP_016028622.1_8589	lcl|NC_048531.1_cds_XP_034651284.1_4638	lcl|NT_033778.4_cds_NP_611430.1_15543	locus_tag=Dmel_CG15121 	db_xref=FLYBASE:FBpp0085661,GeneID:37250 
193	OG0006254	Ir56c 	4.230442531200944	0.7019835052185759	0.2626891965890416	0.4166666666666667	0.0016666666666666	[]	lcl|NT_033778.4_cds_NP_611431.1_15544	lcl|NW_020825289.1_cds_XP_002028433.1_6394	lcl|NC_046680.1_cds_XP_001361424.3_9880	lcl|NC_045950.1_cds_XP_002034607.1_7673	lcl|NC_052521.2_cds_XP_002082245.1_8590	lcl|NC_048531.1_cds_XP_034654828.1_4637	lcl|NT_033778.4_cds_NP_611431.1_15544	locus_tag=Dmel_CG15122 	db_xref=FLYBASE:FBpp0085662,GeneID:37251 
